"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testSize","avgt",1,3,0.743562,0.141021,"ns/op",70000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testSize","avgt",1,3,0.756924,0.545245,"ns/op",80000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testSize","avgt",1,3,0.756165,0.187381,"ns/op",90000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testSize","avgt",1,3,0.751749,0.265652,"ns/op",100000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testToArray","avgt",1,3,1132.584827,1338.203987,"ns/op",10000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testToArray","avgt",1,3,1725.985078,670.921807,"ns/op",20000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testToArray","avgt",1,3,3304.634341,298.834840,"ns/op",30000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testToArray","avgt",1,3,3323.042934,1675.791539,"ns/op",40000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testToArray","avgt",1,3,5725.982116,4125.140956,"ns/op",50000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testToArray","avgt",1,3,7086.695749,459.462634,"ns/op",60000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testToArray","avgt",1,3,8218.132118,1245.282190,"ns/op",70000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testToArray","avgt",1,3,9111.175428,6921.021878,"ns/op",80000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testToArray","avgt",1,3,10404.422026,1073.135009,"ns/op",90000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testToArray","avgt",1,3,11113.794357,4987.783747,"ns/op",100000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testToArrayTyped","avgt",1,3,5989.381986,778.579548,"ns/op",10000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testToArrayTyped","avgt",1,3,11083.247185,1430.761920,"ns/op",20000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testToArrayTyped","avgt",1,3,18400.195968,12653.215042,"ns/op",30000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testToArrayTyped","avgt",1,3,22416.649931,13376.131618,"ns/op",40000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testToArrayTyped","avgt",1,3,29926.428619,25339.121349,"ns/op",50000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testToArrayTyped","avgt",1,3,34659.840156,18874.099865,"ns/op",60000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testToArrayTyped","avgt",1,3,39084.786331,646.798001,"ns/op",70000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testToArrayTyped","avgt",1,3,45032.134537,9924.282170,"ns/op",80000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testToArrayTyped","avgt",1,3,54400.772049,114613.075522,"ns/op",90000
"custompriorityqueue.CustomPriorityQueuePerformanceTest.testToArrayTyped","avgt",1,3,56091.128450,10594.820211,"ns/op",100000
